BandwidthMbps,ClassifierWorkers,LesionWorkers,VesselWorkers,XAIWorkers,Reviewers,RelativeResourceCost,AnalyticalCapacity,BottleneckOfferedUtilization,P95LatencySeconds,Feasible,EvidencePending,ReviewPending
5,2,4,4,2,4,21,948879.193621183,0.110381944444444,129.969660000002,1,0,0
5,2,4,4,2,8,25,948879.193621183,0.110381944444444,129.969660000002,1,0,0
5,2,4,4,2,16,33,948879.193621183,0.110381944444444,129.969660000002,1,0,0
5,2,4,4,4,1,20,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,2,4,4,4,2,21,571304.347826087,0.110381944444444,129.969660000002,1,0,0
5,2,4,4,4,4,23,948879.193621183,0.110381944444444,129.969660000002,1,0,0
5,2,4,4,4,8,27,948879.193621183,0.110381944444444,129.969660000002,1,0,0
5,2,4,4,4,16,35,948879.193621183,0.110381944444444,129.969660000002,1,0,0
5,2,4,8,1,1,21,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,2,4,8,1,2,22,571304.347826087,0.0715277777777778,129.969660000002,1,0,0
5,2,4,8,1,4,24,1142608.69565217,0.0551909722222222,129.969660000002,1,0,0
5,2,4,8,1,8,28,1897758.38724237,0.0551909722222222,129.969660000002,1,0,0
5,2,4,8,1,16,36,1897758.38724237,0.0551909722222222,129.969660000002,1,0,0
5,2,4,8,2,1,22,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,2,4,8,2,2,23,571304.347826087,0.0715277777777778,129.969660000002,1,0,0
5,2,4,8,2,4,25,1142608.69565217,0.0551909722222222,129.969660000002,1,0,0
5,2,4,8,2,8,29,1897758.38724237,0.0551909722222222,129.969660000002,1,0,0
5,2,4,8,2,16,37,1897758.38724237,0.0551909722222222,129.969660000002,1,0,0
5,2,4,8,4,1,24,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,2,4,8,4,2,25,571304.347826087,0.0715277777777778,129.969660000002,1,0,0
5,2,4,8,4,4,27,1142608.69565217,0.0551909722222222,129.969660000002,1,0,0
5,2,4,8,4,8,31,1897758.38724237,0.0551909722222222,129.969660000002,1,0,0
5,2,4,8,4,16,39,1897758.38724237,0.0551909722222222,129.969660000002,1,0,0
5,2,4,16,1,1,29,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,2,4,16,1,2,30,571304.347826087,0.0715277777777778,129.969660000002,1,0,0
5,2,4,16,1,4,32,1142608.69565217,0.0357638888888889,129.969660000002,1,0,0
5,2,4,16,1,8,36,2285217.39130435,0.0311666666666667,129.969660000002,1,0,0
5,2,4,16,1,16,44,3360613.81074169,0.0311666666666667,129.969660000002,1,0,0
5,2,4,16,2,1,30,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,2,4,16,2,2,31,571304.347826087,0.0715277777777778,129.969660000002,1,0,0
5,2,4,16,2,4,33,1142608.69565217,0.0357638888888889,129.969660000002,1,0,0
5,2,4,16,2,8,37,2285217.39130435,0.0275954861111111,129.969660000002,1,0,0
5,2,4,16,2,16,45,3795516.77448473,0.0275954861111111,129.969660000002,1,0,0
5,2,4,16,4,1,32,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,2,4,16,4,2,33,571304.347826087,0.0715277777777778,129.969660000002,1,0,0
5,2,4,16,4,4,35,1142608.69565217,0.0357638888888889,129.969660000002,1,0,0
5,2,4,16,4,8,39,2285217.39130435,0.0275954861111111,129.969660000002,1,0,0
5,2,4,16,4,16,47,3795516.77448473,0.0275954861111111,129.969660000002,1,0,0
5,4,1,1,1,1,13,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,1,1,1,2,14,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,1,1,1,4,16,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,1,1,1,8,20,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,1,1,1,16,28,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,1,1,2,1,14,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,1,1,2,2,15,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,1,1,2,4,17,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,1,1,2,8,21,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,1,1,2,16,29,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,1,1,4,1,16,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,1,1,4,2,17,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,1,1,4,4,19,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,1,1,4,8,23,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,1,1,4,16,31,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,1,2,1,1,14,285652.173913043,0.220763888888889,129.969660000002,1,0,0
5,4,1,2,1,2,15,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,1,2,1,4,17,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,1,2,1,8,21,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,1,2,1,16,29,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,1,2,2,1,15,285652.173913043,0.220763888888889,129.969660000002,1,0,0
5,4,1,2,2,2,16,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,1,2,2,4,18,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,1,2,2,8,22,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,1,2,2,16,30,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,1,2,4,1,17,285652.173913043,0.220763888888889,129.969660000002,1,0,0
5,4,1,2,4,2,18,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,1,2,4,4,20,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,1,2,4,8,24,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,1,2,4,16,32,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,1,4,1,1,16,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,4,1,4,1,2,17,571304.347826087,0.110381944444444,129.969660000002,1,0,0
5,4,1,4,1,4,19,948879.193621183,0.110381944444444,129.969660000002,1,0,0
5,4,1,4,1,8,23,948879.193621183,0.110381944444444,129.969660000002,1,0,0
5,4,1,4,1,16,31,948879.193621183,0.110381944444444,129.969660000002,1,0,0
5,4,1,4,2,1,17,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,4,1,4,2,2,18,571304.347826087,0.110381944444444,129.969660000002,1,0,0
5,4,1,4,2,4,20,948879.193621183,0.110381944444444,129.969660000002,1,0,0
5,4,1,4,2,8,24,948879.193621183,0.110381944444444,129.969660000002,1,0,0
5,4,1,4,2,16,32,948879.193621183,0.110381944444444,129.969660000002,1,0,0
5,4,1,4,4,1,19,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,4,1,4,4,2,20,571304.347826087,0.110381944444444,129.969660000002,1,0,0
5,4,1,4,4,4,22,948879.193621183,0.110381944444444,129.969660000002,1,0,0
5,4,1,4,4,8,26,948879.193621183,0.110381944444444,129.969660000002,1,0,0
5,4,1,4,4,16,34,948879.193621183,0.110381944444444,129.969660000002,1,0,0
5,4,1,8,1,1,20,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,4,1,8,1,2,21,571304.347826087,0.0715277777777778,129.969660000002,1,0,0
5,4,1,8,1,4,23,1142608.69565217,0.0551909722222222,129.969660000002,1,0,0
5,4,1,8,1,8,27,1897758.38724237,0.0551909722222222,129.969660000002,1,0,0
5,4,1,8,1,16,35,1897758.38724237,0.0551909722222222,129.969660000002,1,0,0
5,4,1,8,2,1,21,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,4,1,8,2,2,22,571304.347826087,0.0715277777777778,129.969660000002,1,0,0
5,4,1,8,2,4,24,1142608.69565217,0.0551909722222222,129.969660000002,1,0,0
5,4,1,8,2,8,28,1897758.38724237,0.0551909722222222,129.969660000002,1,0,0
5,4,1,8,2,16,36,1897758.38724237,0.0551909722222222,129.969660000002,1,0,0
5,4,1,8,4,1,23,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,4,1,8,4,2,24,571304.347826087,0.0715277777777778,129.969660000002,1,0,0
5,4,1,8,4,4,26,1142608.69565217,0.0551909722222222,129.969660000002,1,0,0
5,4,1,8,4,8,30,1897758.38724237,0.0551909722222222,129.969660000002,1,0,0
5,4,1,8,4,16,38,1897758.38724237,0.0551909722222222,129.969660000002,1,0,0
5,4,1,16,1,1,28,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,4,1,16,1,2,29,571304.347826087,0.0715277777777778,129.969660000002,1,0,0
5,4,1,16,1,4,31,1142608.69565217,0.0357638888888889,129.969660000002,1,0,0
5,4,1,16,1,8,35,2285217.39130435,0.0311666666666667,129.969660000002,1,0,0
5,4,1,16,1,16,43,3360613.81074169,0.0311666666666667,129.969660000002,1,0,0
5,4,1,16,2,1,29,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,4,1,16,2,2,30,571304.347826087,0.0715277777777778,129.969660000002,1,0,0
5,4,1,16,2,4,32,1142608.69565217,0.0357638888888889,129.969660000002,1,0,0
5,4,1,16,2,8,36,2285217.39130435,0.0275954861111111,129.969660000002,1,0,0
5,4,1,16,2,16,44,3795516.77448473,0.0275954861111111,129.969660000002,1,0,0
5,4,1,16,4,1,31,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,4,1,16,4,2,32,571304.347826087,0.0715277777777778,129.969660000002,1,0,0
5,4,1,16,4,4,34,1142608.69565217,0.0357638888888889,129.969660000002,1,0,0
5,4,1,16,4,8,38,2285217.39130435,0.0275954861111111,129.969660000002,1,0,0
5,4,1,16,4,16,46,3795516.77448473,0.0275954861111111,129.969660000002,1,0,0
5,4,2,1,1,1,14,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,2,1,1,2,15,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,2,1,1,4,17,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,2,1,1,8,21,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,2,1,1,16,29,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,2,1,2,1,15,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,2,1,2,2,16,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,2,1,2,4,18,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,2,1,2,8,22,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,2,1,2,16,30,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,2,1,4,1,17,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,2,1,4,2,18,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,2,1,4,4,20,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,2,1,4,8,24,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,2,1,4,16,32,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,2,2,1,1,15,285652.173913043,0.220763888888889,129.969660000002,1,0,0
5,4,2,2,1,2,16,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,2,2,1,4,18,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,2,2,1,8,22,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,2,2,1,16,30,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,2,2,2,1,16,285652.173913043,0.220763888888889,129.969660000002,1,0,0
5,4,2,2,2,2,17,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,2,2,2,4,19,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,2,2,2,8,23,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,2,2,2,16,31,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,2,2,4,1,18,285652.173913043,0.220763888888889,129.969660000002,1,0,0
5,4,2,2,4,2,19,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,2,2,4,4,21,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,2,2,4,8,25,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,2,2,4,16,33,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,2,4,1,1,17,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,4,2,4,1,2,18,571304.347826087,0.110381944444444,129.969660000002,1,0,0
5,4,2,4,1,4,20,948879.193621183,0.110381944444444,129.969660000002,1,0,0
5,4,2,4,1,8,24,948879.193621183,0.110381944444444,129.969660000002,1,0,0
5,4,2,4,1,16,32,948879.193621183,0.110381944444444,129.969660000002,1,0,0
5,4,2,4,2,1,18,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,4,2,4,2,2,19,571304.347826087,0.110381944444444,129.969660000002,1,0,0
5,4,2,4,2,4,21,948879.193621183,0.110381944444444,129.969660000002,1,0,0
5,4,2,4,2,8,25,948879.193621183,0.110381944444444,129.969660000002,1,0,0
5,4,2,4,2,16,33,948879.193621183,0.110381944444444,129.969660000002,1,0,0
5,4,2,4,4,1,20,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,4,2,4,4,2,21,571304.347826087,0.110381944444444,129.969660000002,1,0,0
5,4,2,4,4,4,23,948879.193621183,0.110381944444444,129.969660000002,1,0,0
5,4,2,4,4,8,27,948879.193621183,0.110381944444444,129.969660000002,1,0,0
5,4,2,4,4,16,35,948879.193621183,0.110381944444444,129.969660000002,1,0,0
5,4,2,8,1,1,21,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,4,2,8,1,2,22,571304.347826087,0.0715277777777778,129.969660000002,1,0,0
5,4,2,8,1,4,24,1142608.69565217,0.0551909722222222,129.969660000002,1,0,0
5,4,2,8,1,8,28,1897758.38724237,0.0551909722222222,129.969660000002,1,0,0
5,4,2,8,1,16,36,1897758.38724237,0.0551909722222222,129.969660000002,1,0,0
5,4,2,8,2,1,22,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,4,2,8,2,2,23,571304.347826087,0.0715277777777778,129.969660000002,1,0,0
5,4,2,8,2,4,25,1142608.69565217,0.0551909722222222,129.969660000002,1,0,0
5,4,2,8,2,8,29,1897758.38724237,0.0551909722222222,129.969660000002,1,0,0
5,4,2,8,2,16,37,1897758.38724237,0.0551909722222222,129.969660000002,1,0,0
5,4,2,8,4,1,24,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,4,2,8,4,2,25,571304.347826087,0.0715277777777778,129.969660000002,1,0,0
5,4,2,8,4,4,27,1142608.69565217,0.0551909722222222,129.969660000002,1,0,0
5,4,2,8,4,8,31,1897758.38724237,0.0551909722222222,129.969660000002,1,0,0
5,4,2,8,4,16,39,1897758.38724237,0.0551909722222222,129.969660000002,1,0,0
5,4,2,16,1,1,29,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,4,2,16,1,2,30,571304.347826087,0.0715277777777778,129.969660000002,1,0,0
5,4,2,16,1,4,32,1142608.69565217,0.0357638888888889,129.969660000002,1,0,0
5,4,2,16,1,8,36,2285217.39130435,0.0311666666666667,129.969660000002,1,0,0
5,4,2,16,1,16,44,3360613.81074169,0.0311666666666667,129.969660000002,1,0,0
5,4,2,16,2,1,30,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,4,2,16,2,2,31,571304.347826087,0.0715277777777778,129.969660000002,1,0,0
5,4,2,16,2,4,33,1142608.69565217,0.0357638888888889,129.969660000002,1,0,0
5,4,2,16,2,8,37,2285217.39130435,0.0275954861111111,129.969660000002,1,0,0
5,4,2,16,2,16,45,3795516.77448473,0.0275954861111111,129.969660000002,1,0,0
5,4,2,16,4,1,32,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,4,2,16,4,2,33,571304.347826087,0.0715277777777778,129.969660000002,1,0,0
5,4,2,16,4,4,35,1142608.69565217,0.0357638888888889,129.969660000002,1,0,0
5,4,2,16,4,8,39,2285217.39130435,0.0275954861111111,129.969660000002,1,0,0
5,4,2,16,4,16,47,3795516.77448473,0.0275954861111111,129.969660000002,1,0,0
5,4,4,1,1,1,16,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,4,1,1,2,17,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,4,1,1,4,19,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,4,1,1,8,23,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,4,1,1,16,31,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,4,1,2,1,17,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,4,1,2,2,18,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,4,1,2,4,20,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,4,1,2,8,24,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,4,1,2,16,32,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,4,1,4,1,19,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,4,1,4,2,20,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,4,1,4,4,22,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,4,1,4,8,26,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,4,1,4,16,34,237219.798405296,0.441527777777778,129.969660000002,1,0,0
5,4,4,2,1,1,17,285652.173913043,0.220763888888889,129.969660000002,1,0,0
5,4,4,2,1,2,18,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,4,2,1,4,20,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,4,2,1,8,24,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,4,2,1,16,32,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,4,2,2,1,18,285652.173913043,0.220763888888889,129.969660000002,1,0,0
5,4,4,2,2,2,19,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,4,2,2,4,21,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,4,2,2,8,25,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,4,2,2,16,33,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,4,2,4,1,20,285652.173913043,0.220763888888889,129.969660000002,1,0,0
5,4,4,2,4,2,21,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,4,2,4,4,23,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,4,2,4,8,27,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,4,2,4,16,35,474439.596810591,0.220763888888889,129.969660000002,1,0,0
5,4,4,4,1,1,19,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,4,4,4,1,2,20,571304.347826087,0.110381944444444,129.969660000002,1,0,0
5,4,4,4,1,4,22,948879.193621183,0.110381944444444,129.969660000002,1,0,0
5,4,4,4,1,8,26,948879.193621183,0.110381944444444,129.969660000002,1,0,0
5,4,4,4,1,16,34,948879.193621183,0.110381944444444,129.969660000002,1,0,0
5,4,4,4,2,1,20,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,4,4,4,2,2,21,571304.347826087,0.110381944444444,129.969660000002,1,0,0
5,4,4,4,2,4,23,948879.193621183,0.110381944444444,129.969660000002,1,0,0
5,4,4,4,2,8,27,948879.193621183,0.110381944444444,129.969660000002,1,0,0
5,4,4,4,2,16,35,948879.193621183,0.110381944444444,129.969660000002,1,0,0
5,4,4,4,4,1,22,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,4,4,4,4,2,23,571304.347826087,0.110381944444444,129.969660000002,1,0,0
5,4,4,4,4,4,25,948879.193621183,0.110381944444444,129.969660000002,1,0,0
5,4,4,4,4,8,29,948879.193621183,0.110381944444444,129.969660000002,1,0,0
5,4,4,4,4,16,37,948879.193621183,0.110381944444444,129.969660000002,1,0,0
5,4,4,8,1,1,23,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,4,4,8,1,2,24,571304.347826087,0.0715277777777778,129.969660000002,1,0,0
5,4,4,8,1,4,26,1142608.69565217,0.0551909722222222,129.969660000002,1,0,0
5,4,4,8,1,8,30,1897758.38724237,0.0551909722222222,129.969660000002,1,0,0
5,4,4,8,1,16,38,1897758.38724237,0.0551909722222222,129.969660000002,1,0,0
5,4,4,8,2,1,24,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,4,4,8,2,2,25,571304.347826087,0.0715277777777778,129.969660000002,1,0,0
5,4,4,8,2,4,27,1142608.69565217,0.0551909722222222,129.969660000002,1,0,0
5,4,4,8,2,8,31,1897758.38724237,0.0551909722222222,129.969660000002,1,0,0
5,4,4,8,2,16,39,1897758.38724237,0.0551909722222222,129.969660000002,1,0,0
5,4,4,8,4,1,26,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,4,4,8,4,2,27,571304.347826087,0.0715277777777778,129.969660000002,1,0,0
5,4,4,8,4,4,29,1142608.69565217,0.0551909722222222,129.969660000002,1,0,0
5,4,4,8,4,8,33,1897758.38724237,0.0551909722222222,129.969660000002,1,0,0
5,4,4,8,4,16,41,1897758.38724237,0.0551909722222222,129.969660000002,1,0,0
5,4,4,16,1,1,31,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,4,4,16,1,2,32,571304.347826087,0.0715277777777778,129.969660000002,1,0,0
5,4,4,16,1,4,34,1142608.69565217,0.0357638888888889,129.969660000002,1,0,0
5,4,4,16,1,8,38,2285217.39130435,0.0311666666666667,129.969660000002,1,0,0
5,4,4,16,1,16,46,3360613.81074169,0.0311666666666667,129.969660000002,1,0,0
5,4,4,16,2,1,32,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,4,4,16,2,2,33,571304.347826087,0.0715277777777778,129.969660000002,1,0,0
5,4,4,16,2,4,35,1142608.69565217,0.0357638888888889,129.969660000002,1,0,0
5,4,4,16,2,8,39,2285217.39130435,0.0275954861111111,129.969660000002,1,0,0
5,4,4,16,2,16,47,3795516.77448473,0.0275954861111111,129.969660000002,1,0,0
5,4,4,16,4,1,34,285652.173913043,0.143055555555556,129.969660000002,1,0,0
5,4,4,16,4,2,35,571304.347826087,0.0715277777777778,129.969660000002,1,0,0
5,4,4,16,4,4,37,1142608.69565217,0.0357638888888889,129.969660000002,1,0,0
5,4,4,16,4,8,41,2285217.39130435,0.0275954861111111,129.969660000002,1,0,0
5,4,4,16,4,16,49,3795516.77448473,0.0275954861111111,129.969660000002,1,0,0
10,1,1,1,1,1,15,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,1,1,1,1,2,16,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,1,1,1,1,4,18,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,1,1,1,1,8,22,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,1,1,1,1,16,30,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,1,1,1,2,1,16,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,1,1,1,2,2,17,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,1,1,1,2,4,19,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,1,1,1,2,8,23,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,1,1,1,2,16,31,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,1,1,1,4,1,18,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,1,1,1,4,2,19,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,1,1,1,4,4,21,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,1,1,1,4,8,25,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,1,1,1,4,16,33,237219.798405296,0.441527777777778,125.969660000002,1,0,0
10,1,1,2,1,1,16,285652.173913043,0.220763888888889,125.969660000002,1,0,0
10,1,1,2,1,2,17,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,1,1,2,1,4,19,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,1,1,2,1,8,23,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,1,1,2,1,16,31,474439.596810591,0.220763888888889,125.969660000002,1,0,0
10,1,1,2,2,1,17,285652.173913043,0.220763888888889,125.969660000002,1,0,0
10,1,1,2,2,2,18,474439.596810591,0.220763888888889,125.969660000002,1,0,0
